what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961085129
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961086275
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961087097
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961087107
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961087648
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961087668
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961088581
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961088611
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961089753
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961089763
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961090273
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961090283
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961091113
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961092855
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961095445
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1349961096500
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1349961097444
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1349961115998
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1349961118046
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1349961119358
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1349961122030
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1349961122994
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961124792
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961126100
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1349961127194
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961129696
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961130634
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961132037
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961133021
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961133031
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961134083
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961134103
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961134555
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961134586
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961135467
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961135477
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961137227
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961137227
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961137989
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961139761
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1349961140973
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1349961142078
